id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts
source_7-90681,doloxicam tablet,source_7,True,59.63,196.9,troikaa pharmaceuticals,150 tablets in 1 strip,,piroxicam na
source_7-90682,doloxycv 12gm injection,source_7,True,59.63,52.05,dolvis bio pharma pvt,,,amoxycillin 1000mg clavulanic acid 200mg
source_1-65319,doloxycv 375 mg tablet 6s,source_1,True,138.0,121.44,dolvis bio pharma pvt,6,strip tablet,amoxycillin250mg clavulanic acid125mg
source_7-90683,doloxycv 375 tablet,source_7,True,95.0,92.1,dolvis bio pharma pvt,60 tablets in 1 strip,,amoxycillin 250mg clavulanic acid 125mg
source_6-76066,doloxycv 500125 mg tablet 6,source_6,True,95.0,83.6,dolvis biopharma,6 tablets in strip,strip,amoxicillin5000mg clavulanate1250mg
source_7-90684,doloxycv dry syrup,source_7,True,59.63,52.05,dolvis bio pharma pvt,,,amoxycillin 200mg clavulanic acid 285mg
source_1-65320,doloxycv forte dry syrup,source_1,True,129.0,113.52,dolvis bio pharma pvt,30,bottle syrup,amoxycillin400mg clavulanic acid57mg
source_7-90686,doloxycv lb tablet,source_7,True,156.0,135.9,dolvis bio pharma pvt,60 tablets in 1 strip,,amoxycillin 500mg clavulanic acid 125mg lactobacillus 60million spores
source_7-90687,doloxy cv oral drops,source_7,True,55.0,53.3,dolvis bio pharma pvt,100 ml in 1 bottle,,amoxycillin 80mg clavulanic acid 114mg
source_7-90688,dolozak tablet,source_7,True,36.0,31.41,zetek pharmaceuticals pvt,100 tablets in 1 strip,,chlorzoxazone 250mg diclofenac 50mg paracetamol 325mg
source_6-76067,dolozap 100325mg strip of 10 tablets,source_6,True,48.0,42.24,stable pharma,10 tablets in strip,strip,aceclofenac1000mg paracetamol acetaminophen3250mg
source_7-90689,dolozap 100mg325mg tablet,source_7,True,45.0,39.24,stable pharma,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 325mg
source_6-76068,dolozap gel 30 gm,source_6,False,77.0,67.76,stable pharma,30g gel in tube,tube,diclofenac116 ww linseed oil30 ww menthol50 ww methyl salicylate100 ww
source_6-76069,dolozap mr 4 mg tablet 10,source_6,True,160.0,140.8,stable pharma,10 tablets in strip,strip,aceclofenac1000mg thiocolchicoside40mg
source_2-39818,dolozed 50mg325mg tablet,source_2,True,19.9,16.32,zed pharmaceuticals,,,diclofenac 50mgparacetamolacetaminophen 325mg
source_2-39819,dolozed mr 250mg50mg325mg tablet,source_2,True,34.9,28.62,zed pharmaceuticals,,,chlorzoxazone 250mgdiclofenac 50mgparacetamolac
source_7-90690,dolozed mr tablet,source_7,True,34.9,33.8,zed pharmaceuticals,100 tablets in 1 strip,,chlorzoxazone 250mg diclofenac 50mg paracetamol 325mg
source_7-90691,dolozed tablet,source_7,True,19.9,19.3,zed pharmaceuticals,100 tablets in 1 strip,,diclofenac 50mg paracetamol 325mg
source_2-39820,dolozen 10mg tablet,source_2,True,56.58,46.4,litaka pharmaceuticals,,,serratiopeptidase 10mg
source_7-90693,dolozen d 50 mg10 mg tablet,source_7,True,61.37,53.55,litaka pharmaceuticals,100 tablets in 1 strip,,diclofenac 50mg serratiopeptidase 10mg
source_2-39822,dolozen forte 10mg tablet,source_2,True,56.42,46.26,litaka pharmaceuticals,,,serratiopeptidase 10mg
source_2-39823,dolozer 75mg injection,source_2,True,14.0,11.48,zerdia healthcare pvt,,,diclofenac 75mg
source_7-90696,dolozer mr tablet,source_7,True,60.0,52.38,zerdia healthcare pvt,100 tablets in 1 strip,,chlorzoxazone 250mg diclofenac 50mg paracetamol 325mg
source_2-39825,dolozer sp 50mg325mg15mg tablet,source_2,True,65.0,53.3,zerdia healthcare pvt,,,diclofenac 50mgparacetamolacetaminophen 325mgse
source_1-65322,dolozest mr 250mg50mg325mg tablet,source_1,True,55.0,48.4,aerozest life science,10,strip tablet,unknown
source_7-90699,dolozest p 100mg325mg tablet,source_7,True,47.2,45.8,scieniq healthcare pvt,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 325mg
source_7-90700,dolozest sp 100mg325mg15mg tablet,source_7,True,78.6,76.2,scieniq healthcare pvt,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 325mg serratiopeptidase 15mg
source_7-90701,dolozest sp 50mg325mg15mg tablet,source_7,True,66.0,64.0,aerozest life science,100 tablets in 1 strip,,diclofenac 50mg paracetamol 325mg serratiopeptidase 15mg
source_7-90702,dolozid 75mg injection,source_7,True,18.0,17.5,next wave india,10 ml in 1 ampoule,,diclofenac 75mg
source_2-39826,dolozin 50 mg2 mg tablet,source_2,True,53.32,43.72,profess health products pvt,,,diclofenac 50mgtizanidine 2mg
source_7-90704,dolozit 20mg injection,source_7,True,25.0,24.2,zither pharmaceutical pvt,20 ml in 1 vial,,piroxicam 20mg
source_6-76070,dolozox mr neo strip of 1o tablets,source_6,True,65.8,55.93,micro labs,10 tablets in strip,strip,diclofenac sodium500mg chlorzoxazone2500mg paracetamol acetaminophen3250mg
source_1-65326,dolozoxmr neo tablet 10s,source_1,True,65.5,57.64,micro labs,10,strip tablet,chlorzoxazone250mg diclofenac50mg paracetamol325mg
source_6-76071,dolozox mr strip of 10 tablets,source_6,True,65.8,55.93,micro labs,10 tablets in strip,strip,diclofenac500mg chlorzoxazone2500mg paracetamol acetaminophen3250mg
source_1-65327,dolozoxmr tablet 10s,source_1,True,64.0,56.3,micro labs,10,strip tablet,chlorzoxazone250mg diclofenac50mg paracetamol325mg
source_6-76072,dolozox strip of 10 tablets,source_6,True,65.35,55.55,micro labs,10 tablets in strip,strip,diclofenac500mg chlorzoxazone2500mg paracetamol acetaminophen3250mg
source_2-39827,dolozox tablet,source_2,True,58.8,48.22,micro labs,,,chlorzoxazone 250mgdiclofenac 50mgparacetamolac
source_1-65328,dolozox tablet 10s,source_1,True,79.5,70.0,micro labs,10,strip tablet,chlorzoxazone250mg diclofenac50mg paracetamol325mg
source_6-197633,paracip 100 mg tablet 10,source_6,False,76.92,67.69,cipla health,10 tablets in strip,strip,paracetamol acetaminophen1000mg
source_7-232474,paracip 1000mg injection,source_7,True,59.63,7.0,cipla,20 ml in 1 vial,,paracetamol 1000mg
source_7-232475,paracip 125mg suspension,source_7,False,59.63,22.5,cipla,600 ml in 1 bottle,,paracetamol 125mg
source_3-6189,paracip 125mg syp 60ml,source_3,False,24.86,23.62,cipla pharmaceutical company,60,bottle,paracetamolacetaminophen 125mg 5 ml
source_6-197634,paracip 125mg syrup 60ml,source_6,False,24.92,22.18,cipla health,60ml syrup in bottle,bottle,paracetamol acetaminophen1250mg5ml
source_6-197635,paracip 150 mg injection 2 ml,source_6,True,6.0,5.28,cipla health,2ml injection in bottle,bottle,paracetamol acetaminophen1500mg
source_6-197636,paracip 150 mg injection 30 ml,source_6,True,421.68,358.43,cipla health,10 injections in injection,injection,paracetamol
source_6-197637,paracip 250mg suspension 60ml,source_6,False,45.02,29.26,cipla health,60ml suspension in bottle,bottle,paracetamol acetaminophen2500mg5ml
source_3-6190,paracip 250mg syp 60ml,source_3,False,45.02,42.77,cipla pharmaceutical company,60,bottle syrup,paracetamolacetaminophen 250mg 5ml
source_6-197638,paracip 500mg strip of 10 tablets,source_6,False,9.96,8.47,cipla health,10 tablets in strip,strip,paracetamol acetaminophen5000mg
source_6-197639,paracip 500mg strip of 15 tablets,source_6,False,9.96,8.47,cipla health,15 tablets in strip,strip,paracetamol acetaminophen5000mg
source_2-96309,paracip500 tablet,source_2,True,11.0,9.02,cipla,,,paracetamol 500mg
source_7-232476,paracip 500 tablet,source_7,False,9.96,8.73,cipla,100 tablets in 1 strip,,paracetamol 500mg
source_6-197640,paracip 650mg strip of 10 tablets,source_6,False,22.51,19.13,cipla health,10 tablets in strip,strip,paracetamol acetaminophen6500mg
source_3-6191,paracip 650mg tab 1x10,source_3,False,22.4,21.28,cipla pharmaceutical company,10,strip tablet,paracetamolacetaminophen 650mg
source_7-232477,paracip 650mg tablet,source_7,False,59.63,22.51,salud care india pvt,100 tablets in 1 strip,,paracetamol 650mg
source_2-96310,paracip650 tablet,source_2,False,22.51,18.46,cipla,,,paracetamol 650mg
source_1-158205,paracip650 tablet 10s,source_1,False,22.5,19.8,cipla,10,strip tablet,paracetamol650mg
source_2-96311,paracip cpm 5 mg500 mg tablet,source_2,True,6.28,5.15,cipla,,,chlorpheniramine maleate 5mgparacetamolacetamino
source_6-197641,paracip cpm tablets,source_6,True,6.28,5.53,cipla health,10 tablets in strip,strip,chlorpheniramine chlorphenamine50mg paracetamol acetaminophen5000mg
source_2-96312,paracip drops,source_2,True,29.8,24.44,cipla,,,paracetamolacetaminophen 150mg
source_1-158206,paracip drops 15 ml,source_1,True,37.0,32.6,cipla,15,bottle drops,paracetamol150mg
source_2-96313,paracip infusion,source_2,True,421.68,345.78,cipla,,,paracetamolacetaminophen 1000mg
source_6-197643,paracip injection 100ml,source_6,True,510.22,433.69,cipla health,100ml infusion in bottle,bottle,paracetamol acetaminophen10000mg
source_1-158207,paracip injection 100 ml,source_1,True,617.0,543.0,cipla,100,vial injection,paracetamol1000mg
source_6-197644,paracip injection 2ml,source_6,True,288.5,253.88,cipla health,2ml injection in ampoule,ampoule,paracetamol acetaminophen10000mg
source_6-197645,paracip plus tablets,source_6,True,14.0,12.32,cipla health,10 tablets in strip,strip,diclofenac potassium paracetamol
source_2-96314,paracip suspension,source_2,True,39.62,32.49,cipla,,,paracetamolacetaminophen 250mg5ml
source_1-158208,paracip suspension 60 ml,source_1,False,45.0,39.6,cipla,60,bottle suspension,paracetamol250mg
source_7-232481,paracip suspension 60ml for fever pain management,source_7,False,45.02,27.9,cipla,600 ml in 1 bottle,,paracetamol 250mg5ml
source_2-96315,paracip syrup,source_2,True,38.0,31.16,cipla,,,paracetamolacetaminophen 125mg5ml
source_1-158209,paracip syrup 60 ml,source_1,False,24.5,21.6,cipla,60,bottle syrup,paracetamol125mg
source_2-96316,paracip tablet,source_2,True,10.2,8.36,cipla,,,paracetamolacetaminophen 500mg
source_6-280441,zerodol 100mg strip of 10 tablets,source_6,True,59.3,52.18,ipca laboratories,10 tablets in strip,strip,aceclofenac1000mg
source_5-47170,zerodol 100mg tablet 10s,source_5,True,59.3,48.63,ipca laboratories,10 tablets in a strip,strip,aceclofenac 100mg
source_1-225416,zerodol 100 tablet 10s,source_1,True,59.0,51.9,ipca laboratories,10,strip tablet,aceclofenac100mg
source_2-136305,zerodol 150mg injection,source_2,True,19.8,16.24,ipca laboratories,,,aceclofenac 150mg
source_1-225417,zerodol 150 mg injection 1 ml,source_1,True,119.0,104.72,ipca laboratories,1,vial injection,aceclofenac150mg
source_6-280442,zerodol ampoule of 1ml injection,source_6,True,19.8,19.8,ipca laboratories,1ml injection in ampoule,ampoule,aceclofenac1500 m000mgl
source_6-280443,zerodol cr 200mg strip of 10 tablets,source_6,True,100.7,88.62,ipca laboratories,10 tablets in strip,strip,aceclofenac2000mg
source_5-47171,zerodol cr 200mg tablet 10s,source_5,True,100.7,82.57,ipca laboratories,10 tablets in a strip,strip,aceclofenac 200mg
source_3-9076,zerodol cr tab 1x10,source_3,True,100.7,85.6,ipca laboratories,10,strip tablet,aceclofenac 200mg sustained release
source_7-334745,zerodol cr tablet,source_7,True,100.7,86.4,ipca laboratories,100 tablet cr in 1 strip,,aceclofenac 200mg
source_1-225418,zerodol cr tablet 10s,source_1,True,100.5,88.4,ipca laboratories,10,strip tablet,aceclofenac200mg
source_2-136307,zerodol gel,source_2,True,151.0,123.82,ipca laboratories,,,aceclofenac na
source_1-225419,zerodol gel 30gm,source_1,True,151.0,132.9,visco,30,tube gel,aceclofenac15ww linseed oil3ww menthol125ww methyl salicylate25ww
source_5-47172,zerodol gel 30gm,source_5,False,151.0,123.82,ipca laboratories,30gm,tube,aceclofenac 15 linseed oil 3 menthol 5 methyl salicylate 10
source_6-280445,zerodol mr strip of 10 tablets,source_6,True,119.05,104.76,ipca laboratories,10 tablets in strip,strip,aceclofenac1000mg tizanidine20mg
source_3-9077,zerodol mr tab 1x10,source_3,True,119.05,101.19,ipca laboratories,10,strip tablet,aceclofenac 100mg tizanidine 2mg
source_2-136308,zerodolmr tablet,source_2,True,119.05,97.62,ipca laboratories,,,aceclofenac 100mg tizanidine 2mg
source_1-225420,zerodolmr tablet 10s,source_1,True,119.0,104.7,ipca laboratories,10,strip tablet,aceclofenac100mg tizanidine2mg
source_5-47173,zerodol mr tablet 10s,source_5,True,119.05,97.62,ipca laboratories,10 tablets in a strip,strip,aceclofenac 100mgtizanidine 2mg
source_7-334747,zerodol p 100mg500mg tablet,source_7,True,249.18,242.0,ipca laboratories,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 500mg
source_6-280446,zerodol p strip of 10 tablets,source_6,True,73.0,67.89,ipca laboratories,10 tablets in strip,strip,aceclofenac1000mg paracetamol acetaminophen3250mg
source_3-9078,zerodol p tab 1x10,source_3,True,73.0,62.05,ipca laboratories,10,strip,aceclofenac 100mgparacetamolacetaminophen 325mg
source_2-136309,zerodolp tablet,source_2,True,73.0,59.86,ipca laboratories,,,paracetamol 325mg aceclofenac 100mg
source_7-334748,zerodol p tablet,source_7,True,73.0,63.0,ipca laboratories,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 325mg
source_5-47174,zerodol p tablet 10s,source_5,True,73.0,59.86,ipca laboratories,10 tablets in a strip,strip,aceclofenac 100mgparacetamol 325mg
source_1-225421,zerodolp tablet 10s,source_1,True,73.0,64.2,ipca laboratories,10,strip tablet,aceclofenac100mg paracetamol325mg
source_1-225422,zerodol pg 200150mg tablet,source_1,True,60.0,52.8,ipca laboratories,10,strip tablet,aceclofenac200mg pregabalin150mg
source_7-334749,zerodolpg 200150 tablet sr,source_7,True,214.5,208.0,ipca laboratories,100 tablet sr in 1 strip,,aceclofenac 200mg pregabalin 150mg
source_6-280447,zerodol pg 20075mg strip of 10 tablets,source_6,True,233.1,205.13,ipca laboratories,10 tablets in strip,strip,aceclofenac2000mg pregabalin750mg
source_1-225423,zerodol pg 20075mg tablet,source_1,True,233.0,205.0,ipca laboratories,10,strip tablet,aceclofenac200mg pregabalin75mg
source_5-47175,zerodol pg 20075 tablet 10s,source_5,True,233.1,191.14,ipca laboratories,10 tablets in a strip,strip,aceclofenac 200mgpregabalin 75mg
source_7-334750,zerodolpg 20075 tablet sr,source_7,True,233.1,201.6,ipca laboratories,100 tablet sr in 1 strip,,aceclofenac 200mg pregabalin 75mg
source_6-280448,zerodol pg tablet,source_6,True,214.5,214.5,ipca laboratories,10 tablets in strip,strip,pregabalin1500mg aceclofenac2000mg
source_7-334751,zerodol pt tablet,source_7,True,59.63,52.05,ipca laboratories,,,aceclofenac 100mg paracetamol 325mg tramadol 375mg
source_6-280449,zerodol pt tablet,source_6,True,100.37,100.37,ipca laboratories,10 tablets in strip,strip,aceclofenac1000mg tramadol375mg paracetamol acetaminophen3250mg
source_1-225424,zerodol pt tablet 10s,source_1,True,162.5,143.0,ipca laboratories,10,strip tablet,aceclofenac100mg paracetamol325mg tramadol375mg
source_6-280450,zerodol s 10015 mg tablet 10,source_6,True,125.65,125.65,ipca laboratories,10 tablets in strip,strip,aceclofenac1000mg serratiopeptidase150mg
source_3-9079,zerodol s tab 1x10,source_3,True,103.95,88.36,ipca laboratories,10,strip tablet,aceclofenac 100mg serratiopeptidase 15mg
source_2-136313,zerodols tablet,source_2,True,103.95,85.24,ipca laboratories,,,aceclofenac 100mgserratiopeptidase 15mg
source_1-225425,zerodol s tablet 10s,source_1,True,114.0,100.3,ipca laboratories,10,strip tablet,aceclofenac100mg serratiopeptidase15mg
source_5-47176,zerodol s tablet 10s,source_5,True,114.3,80.01,ipca laboratories,10 tablets in a strip,strip,aceclofenac 100mgserratiopeptidase 15mg
source_6-280451,zerodol sp strip of 10 tablets,source_6,True,130.1,114.49,ipca laboratories,10 tablets in strip,strip,aceclofenac1000mg serratiopeptidase150mg paracetamol acetaminophen3250mg
source_3-9080,zerodol sp tab 1x10,source_3,True,130.1,110.59,ipca laboratories,10,strip,aceclofenac 100mgparacetamolacetaminophen 325mgserratiopeptidase 15mg
source_7-334753,zerodolsp tablet,source_7,True,130.1,112.5,ipca laboratories,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 325mg serratiopeptidase 15mg
source_5-47177,zerodol sp tablet 10s,source_5,True,130.1,106.68,ipca laboratories,10 tablets in a strip,strip,aceclofenac 100mgparacetamol 325mgserratiopeptidase 15mg
source_1-225426,zerodolsp tablet 10s,source_1,True,130.0,114.4,ipca laboratories,10,strip tablet,aceclofenac100mg paracetamol325mg serratiopeptidase15mg
source_2-136315,zerodol spas 10s tab,source_2,True,131.6,107.91,ipca laboratories,,,unknown
source_6-280452,zerodol spas strip of 10 tablets,source_6,True,159.1,140.01,ipca laboratories,10 tablets in strip,strip,drotaverine800mg aceclofenac1000mg
source_3-9081,zerodol spas tab 1x10,source_3,True,159.1,135.24,ipca laboratories,10,strip tablet,aceclofenac 100mg drotaverine 80mg
source_7-334754,zerodol spas tablet,source_7,True,159.1,138.6,ipca laboratories,100 tablets in 1 strip,,drotaverine 80mg aceclofenac 100mg
source_1-225427,zerodolspas tablet 10s,source_1,True,159.0,139.9,ipca laboratories,10,strip tablet,aceclofenac100mg drotaverine80mg
source_5-47178,zerodol spas tablet 10s,source_5,True,159.1,130.46,ipca laboratories,10 tablets in a strip,strip,aceclofenac 100mgdrotaverine 80mg
source_3-9082,zerodol tab 1x10,source_3,True,59.3,50.41,ipca laboratories,10,strip tablet,aceclofenac 100mg
source_2-136316,zerodol tablet,source_2,True,59.3,48.63,ipca laboratories,,,aceclofenac 100mg
source_7-334756,zerodol tc 100mg325mg tablet,source_7,True,155.1,136.8,ipca laboratories,100 tablets in 1 strip,,aceclofenac 100mg paracetamol 325mg
source_1-225428,zerodol tc tablet 10s,source_1,True,155.0,136.4,ipca laboratories,10,strip tablet,aceclofenac100mg paracetamol325mg trypsin chymotrypsin150000au
source_6-280453,zerodol th 4mg strip of 10 tablets,source_6,True,252.7,222.38,ipca laboratories,10 tablets in strip,strip,aceclofenac1000mg thiocolchicoside40mg
source_3-9083,zerodol th 4mg tab 1x10,source_3,True,252.7,214.8,ipca laboratories,10,strip tablet,aceclofenac 100mg thiocolchicoside 4mg
source_5-47179,zerodol th 4mg tablet 10s,source_5,True,252.7,207.21,ipca laboratories,10 tablets in a strip,strip,aceclofenac 100mgthiocolchicoside 4mg
source_2-136317,zerodol th 4 tablet,source_2,True,252.7,207.21,ipca laboratories,,,aceclofenac 100mg thiocolchicoside 4mg
source_1-225429,zerodol th 4 tablet 10s,source_1,True,252.5,222.2,ipca laboratories,10,strip tablet,aceclofenac100mg thiocolchicoside4mg
source_6-280454,zerodol th 8mg strip of 10 tablets,source_6,True,374.85,329.87,ipca laboratories,10 tablets in strip,strip,aceclofenac1000mg thiocolchicoside80mg
